61;I block peasants, annoying bums, cosigners and whoever the fuck else I feel like blocking. Deal with it peasants. Deal with it. ??;NO
62;I-240 E in Shelby Co Crash Multiple Vehicles at EXIT 12 / I-40  at 9:10 AM 11/21 est clear by 9:50 AM 11/21 (CT;YES
63;I-240 E in Shelby Co Crash Multiple Vehicles at EXIT 12 / I-40  at 9:10 AM 11/21 est clear by 9:50 AM 11/21 (CT;YES
64;Now a crash at our police scene on NB 55 at Shelby blocking the two right lanes.  #memtraffic;YES
65;I-240 E in Shelby Co Crash Multiple Vehicles at EXIT 12 / I-40 at 11/21 9:00 AM est clear by 11/21 10 AM;YES
66;I-240 E in Shelby Co Crash Multiple Vehicles at EXIT 12 / I-40 at 11/21 9:00 AM est clear by 11/21 10 AM;YES
67;#LyricsWeAllKnowShe had dumps like a truck truck truck Thighs like what what what All night long Let me see that thong.;NO
68;I-55 N in Shelby Co Crash Multiple Vehicles at MM 2  at 9:20 AM 11/21 est clear by 10:50 AM 11/21 (CT;YES
69;I-55 N in Shelby Co Crash Multiple Vehicles at MM 2  at 9:20 AM 11/21 est clear by 10:50 AM 11/21 (CT;YES
70;Building blocks with my favorite little man! #parker #memphis #babysitting #blocks #funtimeswithauntieerin! http://t.co/8kYuBsTe;NO
71;One or Three Detailing Services for a Car, Truck, or SUV at DUO Auto Inc. (Up to 64% Off) http://t.co/FQSlu1JE;NO
72;Up to 64% Off Auto Detailing at DUO Auto Inc. http://t.co/V5WuVtKc;NO
73;My alarm this morning and the obligatory road trip sleeping in the car photo. Look at my bro's no shave Nove http://t.co/huBHzzYj;NO
74;I wanna stop at the car wash and wash my car;NO
75;Idk if I want a car or a truck.;NO
76;slick thinkin i totaled my car. ova 7k worth of damage smdh;YES
77;Coffee Break: United Housing to leave Midtown for southeast Memphis: Coffee Break http://t.co/vUlnkbXm;NO
78;Walked to the store, in the non-exercise way...I may or may not have caused a minor car accident. I definitely got hit on by a gweed tho;NO
79;Have you tried our Grilled Smoked Turkey and Cheese? Thinly sliced smoked turkey and Swiss cheese on sourdough bread.;NO
80;I spent the last 8 months thinkin all love ever does is break & burn & end. But on a wednesday in a cafe, I watched it begin again #tswift;NO
81;Memphis police missteps draw scrutiny: City officials announced Wednesday a wide-ranging review of Memphis Police... http://t.co/SOnDWrEs;NO
82;Never a good sign when you're in stand still traffic and the person in front of you gets out of their car.;NO
83;From city of Germantown: All lanes on Poplar Avenue between Miller Farms and Dogwood Road are open to traffic ... -ta;NO
84;just ran 5.1 mi in 39 mins and burned 705 calories. Total burned so far: 314343 calories! on 11/21/12 at 12:09 PM #cardiotrainer;NO
85;Fire breaks out on JetBlue flight in Baltimore as it taxies toward gate: Firefighters have extinguished a small fire... http://t.co/ruIbPqtW;YES
86;I hope the police find whoever they are looking for since they've decided to literally stop traffic on 385??;YES
87;Peter Pan! This 'Hook' scene (7:08 – 10:48) is one of the greatest movie scenes from my childhood. http://t.co/w3mCZeTL;NO
88;Join the Memphis Tiger Radio Network at the Loose Goose for Tiger road games,the Official Watch Party 4 ALL road games! http://t.co/Bbl9LKrW;NO
89;Gotta get my car fixed so I can hit this highway;NO
90;If you're headed to Memphis from Corinth, I'd stay put for a bit. Traffic is backed up right after Walnut red light due to a wreck.;NO
91;Rolf Kasparek - The rifles are firing, the cracking of guns break the still, The march of the soldiers, no mercy, no thoughts and no will...;NO
92;Of course there's a traffic jam less than an hour from home... I didn't want to make it home in decent time anyway..;NO
93;Get my car n hitting the road;NO
94;this is literally such a struggle to find some kind of performance happening this break for the report damn;NO
95;Bitch I Gotta Check # yogottikom # cmg Family http://t.co/3l6JvcfB;NO
96;Tonight at 5---what the Memphis Police Dept. is doing to keep their OWN from landing behind bars, details in a LIVE report...;NO
97;I was always told never bite that hand that feeds you & the mfs doing the biting be the same ones that need you!!;NO
98;stereo equitment for cars and trucks (tipton ): I have several 10 subs and 12 subs in boxes for sale or trade.... http://t.co/j0QStVcN;NO
99;Memphis hires consultants to review police issues: MEMPHIS, Tenn. (AP) — The mayor and police chief in Memphis a... http://t.co/k1YaaomO;NO
100;That awkward moment when your city makes road changes, and you take the wrong road lmao;NO
101;I hope my momma get in a car wreck fly out the window fall face first then get ran over by an 18 wheeler #BITCH;NO
102;The 15 towels I just washed twice because they were used to clean up a plumbing incident last night. Break g http://t.co/T5sttbNc;NO
103;The irritating flashing of a police car's lights outside your window;NO
104;If you play with fire, expect to be burned and if you burned then stopcomplain about it because all is YOUR OWN FAULT!!!!;NO
105;Speed Racer's breaking out of prison. This is not going to look very good to the police.;NO
106;Good morning, everyone! Reminder: MLGW offices are closed today. Call 544-6500 to report outages. Call 528-4465 to report gas leaks.;NO
107;Early thanksgiving morning blaze before hitting the road to Paris. http://t.co/xiDaXyVG;NO
108;I love the neighbor that loves to vaccine his car out at 8:15 on a day I can sleep in.. And it continues for 45 minutes. Your car is small.;NO
109;If ur fire went out in ur #relationship but u still play around like theres something there u might want to stop bringing sticks to the fire;NO
110;1963 Chevy Truck, Short, Wide Bed (Hot Springs, AR): 1963 Chevy truck, short, wide bed. $11,000 Very reliable d... http://t.co/XlbRWJb2;NO
111;Praying 4my Aunt She Was In A House Fire Last Nite Lucky Her Sum 1 Came In Got Her Out B4 Da Whole House burn Down  Bless We Didn't Lose Her;NO
112;Minimal cars on the road. Perfect day for a drive.;NO
113;An outside review panel has been set up to look at police discipline. Memphis police missteps draw scrutiny http://t.co/i5j25MKw;NO
114;BREAKING: Mississippi judge orders highway patrol to launch statewide manhunt for dozens of turkeys pardoned by the governor.;NO
115;I'm thankful for everyone who has smoked me out this past year, I can't always get you back but you invite me to your smoke sessions anyway!;NO
116;I just feel so much better when I smoke home alone I'm so tense when I smoke and my parents are home;NO
117;Kept my flashers on all last night on accident lol whoops anyone want to help bring my car back to life #lol #mylife #happythanksgiving;NO
118;National News: I-10 crash shuts down highway http://t.co/dnXJQg5s #abc24;YES
119;NEWS: CRIME REPORT: Memphis police identified body found on Interstate 55 in Whitehaven http://t.co/0dvLLLH7;YES
120;Smoke A Little Smoke - Eric Church http://t.co/jxWOlJAP;YES
121;NeoMemphis News: CRIME REPORT: Memphis police identified body found on Interstate 55 in Whitehaven: Pol... http://t.co/LQ2b2Ddw #memphis;YES
122;National News: Massive traffic accident kills one in Texas http://t.co/k3eWLHyP #abc24;YES
123;Counted 6 police cars comin down Jackson smh y'all be safe out there #StayFrosty http://t.co/qpqrlN03;YES
124;#memphis Memphis Fire Says Thanksgiving Meal Causes Blaze http://t.co/dPAf7kQa;YES
125;St. Louis Fire Department demonstrated a grease fire in a test kitchen. Check out the pics. http://t.co/TMMA8VVh;NO
126;BREAKING NEWS: At halftime, the ceilings in Atlantis will be raised due to the vertical leap of DJ Stephens to prevent head injury. #Tigers;NO
127;I hope the truth would break their hearts as much as it breaks mine.;NO
128;Going stupid fed in da car catch us in traffic;NO
129;My moms car smells like loud and I haven't smoked all day;NO
130;Happy Turkey Day!!!!!! # SmokeOneEnt / JapSquadMob # http://t.co/O6dy1cxS;NO
131;Just smoked half dat blunt,ima smoke da rest later....;NO
132;If you perforate your ear drum, you can smoke a cigarette and make smoke come out of the hole. #funfact;NO
133;28-0 smh. Fire Mark Sanchez,fire Rex Ryan my football season over wit. Time for me to put my focus on my knicks;NO
134;Why does everyone make it sound like it's so hard being a tigers fan? Gimme a break..one loss isn't gonna break their spirits. Why ours?;NO
135;white cars &gt.&gt.&gt. black cars;NO
136;You know you're getting old when u start having heart burn. Wth?! Idk if its heart burn or angina ????;NO
137;Me: I dont fuck with chicks that smoke cigs maneCo worker: so if she smoke weed she straight?Me: yuuup;NO
138;Just drivin down the road blazed as shit and a deer starts running down the road next to me for like five min. I flipped out.;NO
139;My daddy just called the cops on some weird vehicle and the police stayed questioning the people in it for a while...and now the police are;NO
140;All We Do Is Smoke And Fuck ! Smoke and Fuck;NO
141;Manee Bruh Black Ppl Cabt Evn Watch R.Kelly Widd out Mello Tryin Tuh Burn Mf'ers Up!#Playing Widd Fire Nd Ish!#;NO
142;The twitter police upset at others who speculate or worry about drinking in the Freese crash are lame. David earned that reputation himself!;NO
143;04 chevy impalla (memphis tn) $4000: CLEAN CAR FAX NO ACCIDENTS 3.4 LIT V-6 WITH 105,300 MILES POWER WINDOWS POW... http://t.co/eehf7eSW;NO
144;I don't need reports on black friday lines, incidents, accidents, sales...etc. I thought you guys would get me through the night. Guess not.;NO
145;People Repeat Cycles, My Parents Broke Theirs for Me... My Husband is Breaking His for His Family ... Break the Cycle;NO
146;2001 Honda Odyssey Minivan (Blytheville) $3995: 180K highway miles, AUTO, mechanically sound, tan cloth, power s... http://t.co/dgve0Wdl;NO
147;TN Trucking Co Owner Denied Deduction Buying Trucks for Child Support http://t.co/2KPtx9dN;NO
148;Crash Free in the Mid South!  Keep it up! #traffic;NO
149;Traffic: Disabled car blocking the right lane I-240 w/b after Walnut Grove. #WREG #MEMtraffic /cvon3;YES
150;2004 honday odyssey EX-L (olive branch) $6700: TWO OWNERS I HAVE THE CAR FAX ONE ACCIDENT BACKED INTO A CAR IN A... http://t.co/DqzF0yFT;NO
151;TRAFFIC: Crash on Austin Peay at Yale Rd.;YES
152;Injury crash on Highland at Southern. Wrecker finally wrapping up on SB 240 out east.  #memtraffic;YES
153;04 chevy impalla (memphis tn) $4600: CLEAN CAR FAX NO ACCIDENTS 3.4 LIT V-6 WITH 105,300 MILES POWER WINDOWS POW... http://t.co/hOITg0ki;NO
154;TRAFFIC: Injury crashes on Lamar Ave. at Winchester Rd., Highland at Southern Ave.;YES
155;Car stopped. This wouldn't have happened to my car.Going to be late for school again. #mymomcar;NO
156;NaNoWriMo Crash and Burn (or is it?) http://t.co/0b3uPGMw;NO
157;TRAFFIC: Shoulder blocked on Sam Cooper Blvd. westbound at Perkins;YES
158;Traffic: Serious injury crash on I-240 (Midtown) s/b near S Pkwy. Expect delays in BOTH directions. #WREG #MEMtraffic /cvon3;YES
159;Injury crash on SB Midtown 240 near South Parkway, left lane blocked.  Rubbernecking causing the delays NB. #memtraffic;YES
160;WB Sam Cooper near Perkins, right lane blocked, traffic back to 240.  #memtraffic;YES
161;2004 honday odyssey EX-L (olive branch) $6700: TWO OWNERS I HAVE THE CAR FAX ONE ACCIDENT BACKED INTO A CAR IN A... http://t.co/xkWBR6Bz;NO
162;TRAFFIC: Injury crash on I-240 southbound near South Pkwy. Heavy delays in both directions.;YES
163;I mean like really what does butter do to cars or car paint????;NO
164;Every time I hear Alicia keys new song, my brain sees a girl getting up off a toilet which is on fire... because she pisses fire. STD!!!!;NO
165;Traffic ALERT: Serious injury crash on I-240 (Midtown) s/b near S Pkwy. Center, left & left emergency lanes... http://t.co/KLACblRP;YES
166;Traffic: Injury crash on Sam Cooper w/b before Perkins. Right lane & emergency lane BLOCKED! Merge left! #WREG #MEMtraffic /cvon3;YES
167;Injury crash on NB 55 south of Brooks Rd.  Also, NB Midtown 240 south of Lamar in the right lane.  #memtraffic;YES
168;Since my car accident;NO
169;Wrecks on Bill Morris Pkwy WB between Riverdale and Kirby, Summer Ave W of Graham St, Lamar Ave at Winchester and 240S N of S Pkwy. #traffic;YES
170;Traffic on 240 NB between 55 and S Pkwy, 240W between 40 and Poplar and 240 WB between 40 and Poplar. #traffic;YES
171;Multiple accidents and one fatality on the highway coming in to work... #sad;YES
172;Police searching for gunman who wounded two http://t.co/qOvtb5HW;NO
173;Injury crash at Walnut Grove at Farm.  #memtraffic;YES
174;The Road to Frogmore has ghosts, haunts, rolling balls of fire, and the greybeards of evil men who can't rest.- http://t.co/2oylqF3P;NO
175;I-240 N in Shelby Co Crash Multiple Vehicles at EXIT 29:  CRUMP BLVD./ LAMAR AV.  at 7:40 AM 11/26 est clear by 10 AM 11/26 (CT;YES
176;I-240 N in Shelby Co Crash Multiple Vehicles at EXIT 29:  CRUMP BLVD./ LAMAR AV.  at 7:40 AM 11/26 est clear by 10 AM 11/26 (CT;YES
177;Injury crash on Hacks Cross at Lowrance.  #memtraffic;YES
178;Factory fire kills 112 in Bangladesh: The fire alarm: Waved off by managers. An exit door: Locked. The fire... http://t.co/oe5f36dV;YES
179;i got 3 hrs of Sleep last night cuz me n my homie smoked drank and wouldn't stop playin nba jam;NO
180;It's remarkable to me the frequency with which Memphians can crash their cars on stretches of road with no traffic signals and no turns.;NO
181;Traffic: Still dealing w/ MAJOR delays *BOTH* directions on I-240 (Midtown) near S Pkwy due to early injury crash! #WREG #MEMtraffic /cvon3;YES
182;It'll happen at 50 percent of the games before the All-Star Break and all of them after the break.;NO
183;Pretty sure cleaning my car windows yesterday has made my car faster. I'm no scientist though.;NO
184;(1/2) TRAFFIC UPDATE: I-240 northbound AND southbound between Lamar Ave. and Norris Rd. still heavily congested from two crashes.;YES
185;(2/2) TRAFFIC UPDATE: Right lane still blocked on I-240 northbound at Lamar Ave. Alternate route suggested.;YES
186;The car accident replayed in my mind all night long;NO
187;COLD GAME! AUBURN FIRED HEAD COACH GENE CHIZIK AFTER JUST WINNING THE CHAMPIONSHIP IN 2010! Yea they was sorry this year but dang FIRED THO?;NO
188;At the school house in computer lab ready 2 go back home and chill..ready for winter break , thanksgiving break was too short.;NO
189;Thanksgiving Break went too fast, hopefully Christmas Break goes by slow. 2 more weeks!;NO
190;Time Exspired # Time for me to move on to da next # SINGLE again;NO
191;NeoMemphis News: Deadly morning wreck on I-240: Action News 5 is on the scene of a deadly accident on I... http://t.co/DqlrKEx8 #memphis;YES
192;Traffic Alert: I-240 (Midtown) shutdown in BOTH directions near S Pkwy due in fatal crash from earlier this morning. PLEASE AVOID AREA!#WREG;YES
193;Traffic now down to one lane in both directions on Midtown 240 between South Parkway and Norris from an earlier crash.  #memtraffic;YES
194;1 killed, 1 injured in South Memphis crash on I-240: One person was killed Monday morning in a crash on Interstate... http://t.co/cYUE4mkR;YES
195;Memphis Police arrest two juveniles in child-porn case: Memphis police have charged two juveniles in the child-p... http://t.co/Is28uwYS;NO
196;Report: Obama Health Law a Good Deal for States: WASHINGTON (AP) – A new report says states can receive more than $9... http://t.co/m6Lf9GgP;NO
197;Pull up to the scene but my roof gone , When I leave the scene , bet your boo gone !;NO
198;Orchestrator of sex trafficking ring represents himself in federal court after firing attorneys ... http://t.co/haqQFhDI - ta;NO
199;Memphis Police arrest two juveniles in child-porn case: Memphis police have arrested two juveniles in the child-... http://t.co/dBBtUcut;NO
200;All eggs will b reported & blocked;NO
201;Lmfao my daddy was in his car at the shopping center, police kept watching him, he said, I had to let that bitch know I'm an officer too.;NO
202;Mf smoke weed jst to say they do or tryin to b cool... If i smoked weed aint no way in hell ill ask a mf to smoke wit me wen i dne paid...;NO
203;Check out my cars in Car Town Streets and challenge me to a race in the Grand Prix series! http://t.co/QMQJb6cT http://t.co/HWt8kfoA;NO
204;Just witnessed a girl slam her car into a cop car on Poplar. #memphisdrivers;YES
205;Chronic injuries update: went to Ortho today, MRI scheduled for shoulder & nerve block scheduled for lower back next week...;NO
206;Like why do these three weeks between Thanksgiving break and Christmas break even exist?;NO
207;This car seat damn near too big for my car. I think it's too big for a newborn anyways. He'll be safe AF.;NO
208;take care your car (memphis) $50: If your car broke down want start need a tow for only $50 call wayne you can't... http://t.co/h5JomXJE;NO
209;I believe that! He is preparing me! # rearrange me! #train me! #teach me! # yes!;NO
210;1997 Saturn Complete Parts car  (Memphis Tn) $750: 1997 Saturn sold as parts car with title. As you can see car ... http://t.co/vm1P6Ys7;NO
211;Crash Into Me will always be in my top 5 favorite songs. Actually just that whole CD. #DMB #Crash;NO
212;Bumping Chief Keef Traffic;NO
213;On the road bumping Gun Sound by flocka... Ain't heard this junt in so long.. Still bumping...;NO
214;I hope your fire, fire burns baby;NO
215;Police Rush To Simon Cowell's House After Prank 911 Call: The Beverly Hills Police Department sent numerous offi... http://t.co/yUggh0pL;NO
216;I am a short fuse, I am a wrecking ball crashing into your heart like I do.;NO
217;Firing our O coordinator was a mistake. We should've fired Jerry Gray our D coordinator.;NO
218;I was wondering why I was losing followers lmao , I done blocked and reported 12 mfs as spam ??;NO
219;aint really into taking breaks im into breaking up cuz ion really good at picking up were i left off.....;NO
220;Sister & bro-in-law wrecked their only car thus morning, had a new one GIVEN to them by evening! Love the body of Christ & their generosity;NO
221;We were on fire. Somehow that fire cooled off, burnt out. I kept straight but I wonder how you turned out #drizzy;NO
222;Just witnessed two people break up today who have been dating for 4 years and was engaged break it off like it wasn't nothing;NO
223;Setting the fucking shit on fire & watching it burn.;NO
224;Like really tho that's sad # and he prolly can't even hoop # powertrip #;NO
225;I blocked one girl # bcuz she texted me my bhadd....;NO
226;Lol na I say ten months # dude really got me heated # so uncalled for;NO
227;Lol I wish he could hear this # twittervoicemail # he know who he is Smh # clown with the face paint and all;NO
228;You gone burn a bridge trying to burn both ends of the candle.;NO
229;I just wana thank god for not taking me and my mama life tonight from that car wreck but goodnight ????????;NO
230;1956 Chevrolet truck. (Coldwater, MS) $5500: Truck was a gift about 15 years ago, its just sitting up. Nice anti... http://t.co/5eLXuEkz;NO
231;I'm on this road blind, but it feel like I know my way. Even tho this lil road of mine started right there in STH.;NO
232;I mean I love a girl that don't smoke... but its cool to have a female u can smoke wit and trip out have fun;NO
233;3282 Denver Road, Memphis, TN 38127 :: All Stars Realty: 3282 Denver Road Frayser - East - 3 Bedrooms, 1 Bathroo... http://t.co/iz3yLvrR;NO
234;Every time my daddy takes that car to his wack as mechanic when he brings it back some else always be wrong off my car;NO
235;2002 DODGE DURANGO 4DR AUTO  (Germantown) $3100: 2002 DODGE DURANGO 4DR AUTO WELL CARED FOR COLD AC NEWER TIRES ... http://t.co/Ynmb4gKs;NO
236;Traffic: Already working two accidents ... Knight Arnold & Mendenhall, Airways & S Pkwy. #WREG #MEMtraffic /cvon3;YES
237;Crash reported on Shelby at Tuggle.  #memtraffic;YES
238;Crash reported on Highland at Walnut Grove....other crash is on Shelby east of Getwell in front of the McDonald's.  #memtraffic;YES
239;Slow traffic on 240W from 40 to 55WB and a fender bender on Shelby drive at Tuggle Rd. #traffic;YES
240;Traffic: Single car crash at Warford St. and Shannon Ave. #WREG #MEMTraffic /MHon3;YES
241;Crash blocking the left lane of WB 385/Nonconnah Pkwy at Ridgeway.  #memtraffic;YES
242;Got rear-ended yesterday, getting car checked today. I'm hoping for a corvette rental when they fix my car. #icandream;NO
243;Traffic ALERT: Accident - Bill Morris Pkwy at Riverdale Rd. heading west bound. Left lane BLOCKED. #WREG #MEMTraffic /MH;YES
244;CRIME REPORT: 1 charged after shots fired outside North Memphis elementary school http://t.co/FyHIZ5oQ;YES
245;Traffic: Left Lane OPEN at Bill Morris and Riverdale - Left emergency lane blocked. Still slow going, so use caution! #WREG #MEMtraffic /MH;YES
246;Injury crash on EB 40 near Sycamore View blocking the left and center lanes. Traffic backed up to 240. #memtraffic;YES
247;Traffic Alert: Multiple car crash on I-40 East bound before Sycamore View. Expect MAJOR delays! MH;YES
248;Traffic Alert: Heads up! Injury crash on Sycamore View Road at Macon Cove. #WREG #MEMTraffic /MHon3;YES
249;NEWS: CRIME REPORT: 1 charged after shots fired outside North Memphis elementary school http://t.co/jf6H3h5Z;YES
250;TRAFFIC: Delays on I-40 eastbound after Sam Cooper. injury crash at Sycamore View.;YES
251;TRAFFIC: Injury crash on Sycamore View at Macon Cove;YES
252;Crash on EB 40 west of Sycamore View jamming NB 240 back to Poplar. Use Walnut Grove.  #memtraffic;YES
253;The crash on EB 40 now has traffic jammed on NB 240 all the way back to Nonconnah/385.  #memtraffic;YES
254;CRIME REPORT: 1 charged after shots fired outside North Memphis elementary school: A man was arrested Monday after... http://t.co/3foJQD1d;YES
255;Now just the left two lanes blocked on EB 40 near Sycamore View.  Traffic still jammed everywhere, even the alt routes.  #memtraffic;YES
256;Traffic Alert! Injury crash on Spottswood at Highland. Use caution! #WREG #MEMTraffic / MHon3;YES
257;Massive fire at Allied Plastics in Ripley, TN.  Smoke can be seen for miles.   I'm about to feed video back http://t.co/rMDwH9K4;YES
258;TRAFFIC: Crashes on Poplar Ave. at Kirby Pkwy.,White Station Rd.;YES
259;UPDATE: I-240 all lanes OPEN heading east bound - Left emergency lane is still blocked. Still dealing with crash... http://t.co/g6p255fC;YES
260;I scooped lil mama up and took her out to eat we went back to my spot and we smoked out the peace smoking 1 while I'm rolling up;NO
261;All fire crews in Lauderdale County working to control plant fire in Ripley, TN http://t.co/ObiOceZk;YES
262;Dirty Cop News: National Police Misconduct NewsFeed Daily Recap 11-22-12 to 11-26-12: Here are the 13 reports of... http://t.co/DqZZ31rm;NO
263;Shelby County Fire Department Saves Dog From House Fire [news blog] http://t.co/kdRkypRI;YES
264;mflyer Shelby County Fire Department Saves Dog From House Fire: A lone dog was the only occupant at home when a... http://t.co/6oemRCsz;YES
265;I-55 N in Shelby Co Crash Multiple Vehicles at EXIT 7:  US-61 / THIRD ST. / VICKSBURG at 4:10 PM 12/13 est clear by 4:30 PM 12/13;YES
266;I-55 N in Shelby Co Crash Multiple Vehicles at EXIT 7:  US-61 / THIRD ST. / VICKSBURG at 4:10 PM 12/13 est clear by 4:30 PM 12/13;YES
267;Federal Review of Tobacco Products Grinds to a Halt: RICHMOND, Va. (AP) – Talk about a smoke break. Tobacco... http://t.co/nR51OcXz;NO
268;Coming up on FOX 13 at 5.  Fired meterologist Rhonda Lee talks to us about why she was fired.  Was it natural... http://t.co/9LoMOGCp;NO
269;I-55 N in Shelby Co Crash Multiple Vehicles at EXIT 7:  US-61 / THIRD ST. / VICKSBURG at 12/13 4:10 PM est clear by 12/13 5:00 PM;YES
