19;Meet the pop hopeful who filmed debut track called FIRE at Eastbourne Pier â€” just 2 days before inferno destroyed it: http://t.co/GHFVRQwM7V;NO;
20;RT @TheSunNewspaper: Meet the pop hopeful who filmed debut track called FIRE at Eastbourne Pier â€” just 2 days before inferno destroyed it: â€¦;NO;
21;Electricity Generation: FG To Offset 25bn Naira Debt Owed Gas Suppliers http://t.co/BtrLj8x3zG;NO;
22;RT Kurachan12 é‹å‹•ä¸è¶³ã—ã¦ã„ã¾ã›ã‚“ã‹ ?  http://t.co/i1Op15x5zm #kyoto #äº¬éƒ½ #dance  #salsa #ãƒ€ãƒ³ã‚¹ #ã‚µãƒ«ã‚µ #ç¾Žå®¹ #å¥åº· #ç¤¾äº¤ãƒ€ãƒ³ã‚¹ #ãƒ€ã‚¤ã‚¨ãƒƒãƒˆ # #kyoto #salsa #dance #diet #;NO;
23;Well done # Nicola # Adams.  Such a shame your opponent was a sore loser.  Didn''t think the young woman displayed a professional attitude;NO;
24;RT @iDaywa: The 1/10th rule for car buying is simple. Spend no more than 1/10th your gross annual income on the purchase price of a car.;NO;
25;This car crash in Washington D.C. in 1921. Colorised by Sanna Dullaway http://t.co/1H9VTuOsyC http://t.co/njJPzhvWiE  â˜¼;YES
26;UKRAINE - MH17 AIRLINE CRASH â€¢ Ukraine Crisis: New Fighting Hampers MH17 Crash Probe http://t.co/UIbvcllH6H;YES
27;RT @mosharifizad: # Toronto #Takeoffjustlogo # peacefully rally vs # Cavalli # manipulating values 4 his advantage @iciotarior @CBCNews httâ€¦;NO;
28;@Theniasharma Nia this is your favourite car I love this car http://t.co/W2D1h51qYF;NO;
29;RT @DebzyBee: Democracy MT @TheLefternWall Police blocked off Bima Square saying they won''t allow demonstration against war tonight http://â€¦;NO;
30;EMTs Break Into Hot Car In Hoboken After Mistaking Doll For Baby: Doll Rescued From Hot Carâ€¦ http://t.co/rMn64hwWN3;YES
31;1 Dead, 16 Wounded In Weekend Shootings - CBS Local: 1 Dead, 16 Wounded In Weekend ShootingsCBS LocalEarlier, ... http://t.co/XF4KDujMNU;YES
32;@AndromedaCircus Haha! Thank you naked man with amazing bottom!!Awesome fire show from you too. Next time we shall set fire to the phones );NO;
33;RT @BBCNews: Sussex Police say fire at Eastbourne Pier may have been started deliberately http://t.co/jsmwHQFLN1 http://t.co/WxJxADQs3k;YES
34;RT @Fitness4Lucas: This is Fiona from Exclusive cafe two doors from my gym. An added touch for the real trainer who needs proper fuel. httpâ€¦;NO;
35;SECURITY BELT / POLICE BELT POUCHES / http://t.co/tcyjmBZu4h #belt #handcuffs #police #security #sia #closeprotection #securitykit #doo;NO;
36;RT @BBCBreaking: Rebels in east Ukraine ambush troop column near site of flight MH17 crash - casualties reported http://t.co/ILrgr0UmTv;YES
37;The question is to go and get junk food or not to go and get junk food;NO;
38;On the road to SOAN, this truck is rockin! http://t.co/0eh26m1K1V;NO;
39;Photo: On the road to SOAN, this truck is rockin! (at M1 Junction 22) http://t.co/JHak60pL22;NO;
40;Police are investigating what caused multiple motorcycles to crash early Saturday - KOKI FOX 23 http://t.co/ZqubbQLDKA;YES
41;Investigators Comb Ukraine Crash Site: Experts returned to the Flight 17 crash site for a second successive da... http://t.co/xEnZVPIBL0;YES
42;RT @JoshUJWorld: Car people hate cyclists......cyclists hate car people ......it''s the circle of life.. (lion king style) â˜ï¸;NO;
43;I''m in the worst traffic jam I''ve ever been in in my life. Got out of the car and went to the shop for a beer and some nuts at one point.;NO;
44;G-Dragon and Taeyang''s car gets into a car accident en route to performance http://t.co/iK4nucHOHd;YES
45;I liked a @YouTube video from @webtrafficgenie http://t.co/1hNkIPGEkK Website Traffic London - Traffic Metrics System;NO;
46;North End Road in Fulham - still closed both ways between Lillie Rd and Star Rd after an incident. Use other route & expect delays.;YES
47;Adicionei um vÃ­deo a uma playlist @YouTube http://t.co/NgAYQdAtuY Traffic London - Traffic Metrics System;NO;
48;RT @Monrowe: I need to rent aÃ± off road parking space/drive way or garage for one car for 6 weeks and will pay Â£25 a week. RT please.;NO;
49;Just reported a jam on A400 - Charing Cross Rd, http://t.co/bfLeDoOpbn using @waze - Social GPS.;NO;
50;Just seen the Paul George injury - Holy Moly. Looks worse than the Eduardo leg break. HORIFFIC. #nba;YES
51;if I win the lottery tonight, just seen the car I''m buying in local classic car showroom.. 1964 Silver E type Jag, 81k on clock only. Wow!;NO;
52;# Listening back to  EARLY MORNING  SOUL JAMS  3 HOURS  by Don-Karlos # on Mixlr.  http://t.co/yysvraqaVm #mixlr via @mixlr;NO;
53;RT @GoogleFacts: Hitler was announced dead to the world on May 1, 1945. Exactly 66 years later, Osama bin Laden was also announced dead.;NO;
54;israel to gaza - YOU ARE DEAD TO US! GET YOUR OWN ELECTRICITY;NO;
55;#ASPAdogKillers Criminal ASPA chief Bancescu deliberately causes car crash â€“ activists taken to hospital https://t.co/8uecqT9kLe;YES
56;Before & after pictures reveal the damage to Eastbourne Pier after blaze http://t.co/SI15A1FUjZ http://t.co/P7qCUs33jt;YES
57;Car deals that won''t break the bank. #London #Islington #sell #car Compare prices, http://t.co/6g3nHzH9iO;NO;
58;Best friend in a traffic jam âš ï¸ðŸš¦ http://t.co/5nAk0s2ttK;NO;
59;RT @jasian12345: israel to gaza - YOU ARE DEAD TO US! GET YOUR OWN ELECTRICITY;NO;
60;2 #Bedroom Flat #House to Rent In #, #London, #SE16  - City Quays, 193 Lower Road http://t.co/ByyPShNAwC;NO;
61;@mark_onefive so all our CBâ€™s will be injury prone? We need to dead this Verm dream uno...;NO;
62;I''m emosh today ðŸ™ˆ just seen bare pics of dead children around the world .. Dunno what I would do if my kids died before me;NO;
63;Geschenke einpacken, @Lindenstrasse catch up vom Mai bis Juli, die Sonne brennt durch die Fenster - klarer von Fall #gotmyseasonsoutofsync;NO;
64;At least 68 killed in massive explosion at car parts factory in ChinaÂ  http://t.co/vRcbSTHFdn via @MailOnline;YES
65;@dr_rita39 Romanian Dogs Brutally treated! Kept without food Operation Fun Kill /Cash for dead dogs #ASPAdogKillers;NO;
66;@knkaspertfg your insurance totaled it out or it doesn''t run anymore? If the damage is worth more than the car they usually total it out;NO;
67;Who else is coming my boat party next Sunday? Only 40 tickets left Summer Beats & BBQ Boat PartyMsg me 4 info http://t.co/pKvMBS8SsL;NO;
68;@BangYoggirl They were involved in a minor car accident today but they are not seriously hurt but they did went to hospital for a checkup;YES
69;The police are being sure to keep everyone quiet this year #Lamborghini #Aventador #Police #londoncarsâ€¦ http://t.co/OkVXD7mYHW;NO;
70;The police are being sure to keep everyone quiet this year #Lamborghini #Aventador #Police #londoncars #Shmee150 http://t.co/YDo0O7RYkG;NO;
71;When I see US shows on BBC it is annoying when screen fade and we wait a whole second for the next scene, you get a natural break @ms_emilyd;NO;
72;Northamptonshire #police is the territorial police force responsible for policing in #east #midland #england.  http://t.co/6r77dU2zgM;NO;
73;If you have any idea who this cheeky chappie is, found in Eversleigh Road, he''s at the police station #Battersea http://t.co/d4LPWJscaI;NO;
74;RT @NgoziGodwell: Northamptonshire #police is the territorial police force responsible for policing in #east #midland #england.  http://t.câ€¦;NO;
75;RT @MPSBatterseaSgt: If you have any idea who this cheeky chappie is, found in Eversleigh Road, he''s at the police station #Battersea http:â€¦;NO;
76;RT @BBCNews: Two injured in car and bus collision http://t.co/cYhvvvwwuD;YES
77;Malaysia Airlines Damage Control Begins with $5000 to Cover Each Familyâ€™s Expenses http://t.co/ifyHkEQ0iy;NO;
78;VIDEO: BBC returns to MH17 crash site: Forensic experts find the remains of more passengers at the crash site ... http://t.co/UvkzTexNSf;YES
79;French police arrest Islamist militant at a Paris airport: PARIS (Reuters) - French police on Friday arrested ... http://t.co/H5ipZASZIR;YES
80;All I''ve done today is sit in the car, and sleep in the car and I am so so tired;NO;
81;VIDEO: BBC returns to MH17 crash site: Forensic experts find the remains of more passengers at the crash site ... http://t.co/aa2d27olzd;YES
82;RT @BriWildey: Is your injury worse than this die hard wound?! #amputate #takethefoot #nomorepain #hairyfeet http://t.co/ZOyDA5Thhu;NO;
83;Plus exclusive chat with The Inbetweeners ahead of sequel release. And my first ever Chas and Dave exclusive #omg;NO;
84;I really hate insurance companies! Had a car accident today and they are blaming me cos they can''t prove the moo that hit me was speeding.;YES
85;VIDEO: BBC returns to MH17 crash site: Forensic experts find the remains of more passengers at the crash site ... http://t.co/prlqnDsLQD;YES
86;He''s not dead, I just like pretending he''s dead. It makes me happy;NO;
87;VIDEO: BBC returns to MH17 crash site: Forensic experts find the remains of more passengers at the crash site ... http://t.co/9aTe7oARyx;YES
88;Hit the Open Road With These 25 Hacks for The Best Road Trip Ever http://t.co/s1H9cGl2Ds;NO;
89;International #armoured Vehicle Market Report  2014 Â– 2023 http://t.co/1bhR4QXpVk;NO;
90;VIDEO: BBC returns to MH17 crash site: Forensic experts find the remains of more passengers at the crash site ... http://t.co/qcbUGntTVj;YES
91;VIDEO: BBC returns to MH17 crash site: Forensic experts find the remains of more passengers at the crash site ... http://t.co/XUPJSV3Jr7;YES
92;#ASPAdogKillers Razvan Bancescu Head of Dog abusers ASPA Bucharest. He Caused car crash. And tries to hit a women https://t.co/chSAjtxBaV;YES
93;RT @alilouxo: Ever since I did my tweet about wanting my car to have wifi all I''ve seen is adverts for car wifi. I want. @MollyEng1;NO;
94;You can save money when you view our top seller exclusive car offers! #London #Islington #2ndhandcars Don''t Delay! http://t.co/e2cZ69AtZM;NO;
95;So our taxi man parked, then forgot where, then left us stood in the middle of the car park while he went to find the car.;NO;
96;@MollyEng1 I already provide you with luxuries such as car sweets and car tissues is that not enough?;NO;
97;RT @DefenceIQ: International #armoured Vehicle Market Report  2014 Â– 2023 http://t.co/1bhR4QXpVk;NO;
98;RT @Podolski10: Schade, Markus Rehm! Du hast Dir die EM verdient!! Die Nichtnominierung ist keine Entscheidung fÃ¼r den Sport..... #poldi #Dâ€¦;NO;
99;Palestinians block settler road in solidarity with Gaza http://t.co/1uvW7w8yZ9;YES
100;#ASPAdogKillers   Romania, the only country in Europe  where Police protects the law breakers. Corrupt police do nothing to uphold the law.;NO;
101;Two lanes are blocked by a collision on A3 London Bridge heading south. Traffic is slow on approach.;YES
102;#ASPAdogKillers ASPA chief Bancescu Caused car crash.  And tries to punch a women. Police protect abusers in Romania http://t.co/l8MJkcm4q3;YES
103;RT @TfLTrafficNews: Two lanes are blocked by a collision on A3 London Bridge heading south. Traffic is slow on approach.;YES
104;RT @AarMaanta: #Hamas kill soldiers in battlefield = Terrorist #IDF kill children in playground = Democracy What a hypocrisy #FreePalestiâ€¦;NO;
105;@Cabydabadoo: Shut union st for road works I know what we''ll do !! Road works on alternative route southwark st #roadplanning  #mugs #taxi;NO;
106;VIDEO: BBC returns to MH17 crash site: Forensic experts find the remains of more passengers at the crash site ... http://t.co/Pua3j3yIhx;YES
107;@Lucas_Hayes3 *pulls a face and walks away, faceplaming as I do. Whispers* She''s going to kill me. I''m a dead man. Dead.;NO;
108;wtf!someone said that 1D is going to die in 2020 in airplane crash o.o Ima gonna slap the shit outta that bitch.;NO;
109;Serious accident on London bridge road shut @BBCTravelAlert @LBC http://t.co/uV4daAKNXc;YES
110;Policeman has just said there''s been a fatal collision at the north end of #londonbridge. #london #traffic;YES
111;SECURITY BELT / POLICE BELT POUCHES / http://t.co/ZkM7H0ojUh #belt #handcuffs #police #security #sia #closeprotection #securitykit #doo;NO;
112;Looks like if bombs don''t kill children in #Gaza, disease may kill them now that there is unfolding health crisis due to bombing;YES
113;RT @tajimustafa: Looks like if bombs don''t kill children in #Gaza, disease may kill them now that there is unfolding health crisis due to bâ€¦;NO;
114;#ASPAdogKillers  injuries inflicted during  catching left dogs to die.without veterinary care. This is considered died of natural causes.;YES
115;#ASPAdogKillers  police protects ASPA, animal abusers,  who break the laws and disregard Courts of Justice decision. http://t.co/5xB0wV9Lbl;NO;
116;# Slain soldier''s son to get lost medal, answers: CHICAGO (AP) ? John Trinca couldn''t remember the name of the soldier who died right...;NO;
117;Police get cash to develop rural app: Two police forces will develop an app to record and send witnes... http://t.co/M1l4Y7jn6g #codecia;NO;
118;@Lane_Chat @SpursVines @Anthoulla1 Why? He''s not dead. I miss dead people.;NO;
119;@candicetripp yeh, far too many! Thailand will be nice, longer break and cheaper I''m guessing?. Break was fun, return has been ðŸ˜©;NO;
120;Ich bin die, die durch eine schÃ¶ne, ruhige Landschaft fÃ¤hrt und nebenbei laut Metal hÃ¶rt.;NO;
121;@CCSunnyDay @amiraleah so they burn a flag and it is anti semitism yet you kill women and children and it is self defence ðŸ˜‚ðŸ˜‚ðŸ˜‚;NO;
122;You and I (Zeds Dead & Omar LinX) (Official Music Video) | Zeds Dead: http://t.co/sesl914P5J via @YouTube;NO;
123;RT @DieUnkreative: Ich bin die, die durch eine schÃ¶ne, ruhige Landschaft fÃ¤hrt und nebenbei laut Metal hÃ¶rt.;NO;
124;Don''t let dickhead developers kill Liverpool''s club scene: http://t.co/uFDJwnzNEC http://t.co/iEPdHEs88Z;NO;
125;Shop online now to get a great deal on a motor vehicle close to you! #London #Islington #car #sales Why wait?  http://t.co/mr34e7ButB;NO;
126;RT @VICEUK: Don''t let dickhead developers kill Liverpool''s club scene: http://t.co/uFDJwnzNEC http://t.co/iEPdHEs88Z;NO;
127;@saadisays_ I know that very block. You break thru it by continuous writing. Sometimes there is insincerity. But at least it''s recognised.;NO;
128;Oscar Pistoriusâ€™ brother Carl â€˜in critical conditionâ€™ after car crash http://t.co/HOxus3FSUN;YES
129;Car deals that won''t break the bank. #London #Islington #secondhand #cars #forsale #ComparePrices , http://t.co/5qQ48hNXVi;NO;
130;RT @bobbyllew: How many of us knew about huge gas fields British Gas is extracting off the coast of Gaza? I didnâ€™t. I do now.http://t.co/zâ€¦;NO;
131;Pistorius'' brother hurt in car crash http://t.co/NVy4CtBhgS;YES
132;Screamed ride or die, I thought you would die with me.Found out you a bitch, you can''t even ride with me.;NO;
133;@EvaMcL3 this place is down the road from me ! I nearly crash everytime I pass it !!!!;NO;
134;Surreal Photos of 70-Year-Old Traffic Jam in A Forgotten Forest http://t.co/eVverCjlRa;NO;
135;Soldiers die in crash with tractor http://t.co/PjQ8POV7OL;YES
136;RT @SamYoung841: Pistorius'' brother hurt in car crash http://t.co/NVy4CtBhgS;YES
137;RT @gendal: UK Launches Â£10 Million Driverless Car Experiment This Will Kill Auto Insurance Business  http://t.co/Bt9CnqD9sv;NO;
138;#ASPAdogKillers Criminal ASPA chief Bancescu deliberately causes car crash â€“ activists taken to hospital! https://t.co/8uecqT9kLe;YES
139;RT @BBCBreaking: Fire that damaged Eastbourne Pier is being treated as suspicious, Sussex Police say http://t.co/IhmoMNJ3z8;YES
140;Reuters : Gunmen seize police station, kill two soldiers in Lebanon border town http://t.co/GGMTMsyxtN;YES
141;Prefer driving my dads truck to my car so much;NO;
142;RT @DanielGennaoui: An incredible 75 year old traffic jam suddenly uncovered! Read this unreal story here: http://t.co/BgtuEOAasW  #wow httâ€¦;NO;
143;So that''s where it happens... #London''s #gay #scene @ Old Kent Road http://t.co/tSLCinpwRf;NO;
144;Watch How Arcade Fire Reacts When A Fan Decided To Propose At Their Concert: An Arcade Fire fan picked... http://t.co/gxQ0FoaP3A #gossip;NO;
145;London Bridge is currently closed in both directions following  a collision involving a cyclist and a car. Please avoid the area. (1/2);YES
146;London bridge completely blocked off due to road incident, possible pedestrian/cyclist hit @itvlondon;YES
147;â€œ@nXBran: When you smoke the opposite bomb site as a distraction https://t.co/UPxdQiYCx3â€ I''m dead ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ this is you @its_DxnK;NO;
148;RT @lucrezianews: London bridge completely blocked off due to road incident, possible pedestrian/cyclist hit @itvlondon;YES
149;@HaleyTessIsis @CCSunnyDay @amiraleah who wants to kill who hey? Oh yes you zionist terrorist want to kill women and children!;NO;
150;RT @CityPolice: London Bridge is currently closed in both directions following  a collision involving a cyclist and a car. Please avoid theâ€¦;YES
151;@CannabisCarter: I don''t smoke to get high, I smoke to stay high. #word;NO;
152;The male cyclist involved in the collision has sadly died. Officers remain at the scene. (2/2);YES
153;RT @CityPolice: The male cyclist involved in the collision has sadly died. Officers remain at the scene. (2/2);YES
154;In Fulham, North End Road has re-opened both ways between Lillie Rd and Star Rd after an earlier collision. Traffic is flowing well.;YES
155;RT @TfLBusAlerts: Route 490 is subject to diversion and delays in Southern Perimeter Road Heathrow due to road traffic collision.;YES
156;RT @TfLTrafficNews: In Fulham, North End Road has re-opened both ways between Lillie Rd and Star Rd after an earlier collision. Traffic is â€¦;YES
157;â€œ@_Oitouch: how can henna say fire fire film ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­â€ ðŸ‘€;NO;
158;Routes 17 21 35 40 43 47 48 133 141 149 are subject to diversion & delays in King William Street EC4 due to a road traffic collision.;YES
159;# Autopsy: Police chokehold caused NYC man''s death: NEW YORK (AP) ? A chokehold used by a white police officer on a black New York Ci...;NO;
160;@WillRTR Hi Sorry route 17 is delayed due to road traffic collision on King William Street EC4 in both directions.;YES
161;Cyclist on London Bridge apparently knocked down and KILLED following a collision with a car. Tragic. R.I.P. London Bridge closed both ends.;YES
162;Car deals that won''t break the bank. #London #Islington #buy a #car #BuyNow http://t.co/TuhcoU3QOV;NO;
163;Eric Garner''s death has been ruled homicide but the cop actually being punished is another matter The police cannot ''police'' the police;NO;
164;Listen to @BBCRadio3''s report on The Mozart Project, with exclusive clips and guest reviewers from @RoyalAcadMusic https://t.co/WRH6emkQyr;NO;
165;@MaddyAliceB hmmmm sorry to break it to you but he''s DEAD;NO;
166;http://t.co/AotYpHwoHw the perfume of lemongrass, the reek of urine up a crumbling staircase, the rot of a dead bird: One Month In Mumbai.;NO;
167;Kill 99% of problems with my posse and my gangFloat like Mr Sheen sting like Cillet Bang;NO;
168;RT @KristianCyc: 58 black cab drivers reported to carriage office by city police, order to revoke their licenses;NO;
169;Gunmen seize police station, kill two soldiers in Lebanon border town - http://t.co/LcEHqFoZNN #latestnews #news2 #reuters #topnews;YES
170;@custardcreamsex LMFAO I''m dead I''m dead. ima find my Christian arab wife there too ðŸ˜­;NO;
171;RT @kerihw: Kill 99% of problems with my posse and my gangFloat like Mr Sheen sting like Cillet Bang;NO;
172;Newborn delivered after London, Ont. Costco crash has died â€“ CTV News http://t.co/wz8lJaajMV;YES
173;I got in big trouble with the police once when I interrupted a Sting operation.;NO;
174;Hit and run accident over the road this eve, luckily only casualty was a brick wall - phew! All neighbours talking: odd, this is London!;YES
175;RT @BBCBreaking: Explosions in Taiwanese city of Kaohsiung said to have been caused by a gas leak http://t.co/LL8GHSQpBO http://t.co/WvP8wkâ€¦;YES
176;Drunk Nanny Leaves Baby, Crashes Car: Police http://t.co/p08Th9RqSz;YES
177;@DannyBinion Most cyclists do not get killed by a vehicle traveling over 20mph, they are usually killed by vehicle turning at low speed. ðŸ‘ŽðŸ˜ª;NO;
178;â€¦Then there was the time I burst into recording sessions for Roxanne with my horn. Luckily I just got off with a Police cor shun.;NO;
179;Belajar 5 menit. Main henpon 2 jam. Belajar lagi 5 menit. Main henpon lagi 2 jam lalu tertidur.;NO;
180;New train delay reported from Liverpool Central to Bootle Oriel Road on 02/08/2014 #delayrepay;NO;
181;RT @themozartproj: Listen to @BBCRadio3''s report on The Mozart Project, with exclusive clips and guest reviewers from @RoyalAcadMusic httpsâ€¦;NO;
182;http://t.co/6gLwLktiN6 BBC Annual Report Annual Report Each year the BBC repÎ¿rts to licence fee payers and audiences The Annual Report;NO;
183;my brother and I were putting petrol in my car and he went no Hannah! it''s like a willy, you have to shake it before you take it out ðŸ˜‚ðŸ˜‚âœ‹;NO;
184;http://t.co/FjmGF1FmAW BBC News BBC Annual Report 2013 14 At a glÉ‘nce 21 July 2014 Last updated at 1428 The BBCs annual report has been;NO;
185;1 Dead, 20 Hospitalized For Apparent Drug Overdoses At Mad Decent Block Party: 1 Dead, 20â€¦ http://t.co/cxjzkD8WKo;YES
186;Day 1 of #LondonTriathlon over. Road closures tomorrow go in at 5am: Docklands > Aspen Way > Highway > Vic Embankment http://t.co/fdGjPM7fxW;NO;
187;I liked a @YouTube video from @theautomatichq http://t.co/9sU512XRmU Auto Tyys & Auto Symbian: A Dual Episode;NO;
188;Cyclist killed in London Bridge collision: A cyclist has died after a collision with a car on... http://t.co/ReruqZoLNI #London via @se1;YES
189;Cyclist killed in London Bridge collision: A cyclist has died after a collision with a car on London Bridge on... http://t.co/P3QZn9w3Nx;YES
190;Goed, die party hard ongein van andrew WK (hij had een tape met neurotische beukbeats behalve die piano) is dus precies 25 minuten leuk;NO;
191;â€œ@CityPolice:The male cyclist involved in the collision has sadly died.Officers remain at the scene. (2/2)â€oh no.Howmanymore @MayorofLondon?;YES
192;RT @paulstpancras: 840 Dutch police investigating #MH17? A nation Â¼ our size! How many British police investigating Establishment child abuâ€¦;NO;
193;Heard someone say today the British police don''t need to be armed, they do fine as it is. A number are already armed. #police;NO;
194;1 Dead, 20 Hospitalized For Apparent Drug Overdoses At Mad Decent Block Party http://t.co/ImChlYjRQt;YES
195;RT @BBCWorld: This baby was delivered from her dead mother''s body - watch @BBCiPannell''s report from #Gaza http://t.co/AXPf1MFX8q http://t.â€¦;NO;
196;Dumaguete ? car rental for week like Big Car xz5abc;NO;
197;@Kayleigh_8xx up to 70k should be fine. Don''t buy car with a high mileage as it means the car has been run a lot.;NO;
198;RT @pippcare: Dumaguete ? car rental for week like Big Car xz5abc;NO;
199;If social media were an element I''d be fire. Because fire spreads #socialmedia;NO;
200;RT @josephwillits: So sad. Baby delivered from her dead mother in #Gaza a few days ago, has died http://t.co/VjwgRb8w5C v @katebt3000 http:â€¦;NO;
201;@datenaris i have no car keys. well...no key to the only car here T^T after you eat come to meeeee lol;NO;
202;RT @social_guruUK: If social media were an element I''d be fire. Because fire spreads #socialmedia;NO;
203;I''ve legit just burst into tears about today âœ‹ emotional wreck doesn''t even begin to cover it;NO;
204;2)...died of hunger. Because of it, she entered the Fire. It will be said - and Allah knows best - you did not feed it nor give it water...;NO;
205;@Kayleigh_8xx look for a Toyota yaris or any Japanese car. They''re a very good car and economical and reliable;NO;
206;Michael Johns Dead -- ''American Idol'' Contestant Dies at 35: American Idol finalist Michael Johns died Frida... http://t.co/AkXZjfcFuD;NO;
207;Fag break... Cigarette break... out side.... Not aloud to take pictures inside? ?. Okay. Hey E. FU!;NO;
208;Shop online now to get a great deal on a motor vehicle close to you! #London #Islington #used #car #sales Top offers, http://t.co/AB8NrYkiG9;NO;
209;RT @modsoftoday: The Beatles get ready to walk across the zebra crossing in London for the cover of Abbey Road. @thebeatles http://t.co/Jâ€¦;NO;
210;Forecourts encourage crime, says minister: http://t.co/pfQTxygC4D #FT - Petrol / Gas Stations...;NO;
211;Forecourts encourage crime, says minister: http://t.co/sEsKxEFeFg #FT - Petrol / Gas Stations...;NO;
212;@unbeelievable @_littleover I''m well thanks, preparing for a 100 mile Ultra-Marathon nxt week, will use some raw honey as fuel ) #raw #fuel;NO;
213;Wanna Break Into Dance On Road. I Need another Festival ASAP;NO;
214;@Ibzzy_ @SOsuagwu hardly anything to brag about my mum''s car is dead;NO;
215;#London #jobs Car Park marshaling Traffic and public. Â£7.00 an Hr : Acton, London http://t.co/QYxO6ourPs;NO;
216;RT @CF_1905: BESOK MALEM KALO GAK MAU STREAMING JANGAN ONLINE JAM 10 MALEM TRUS NONTON #CHELSEA NYA JAM 12 MALEM AJA BIAR TUNDA TAPI RASA Sâ€¦;NO;
217;Money saved on petrol with @TescoClubcardUK = free car wash #LivingItLarge;NO;
218;@sfdua I dont see them as dead jews or dead muslims, I do make a distinction between civillian and military deaths;NO;
219;Tulip, her wound and her dead mouse (pipe cleaner). I think she''s fine. Just waiting for daft Kitty to remember her! http://t.co/DwLA910rCh;NO;
220;RT @hamedhazel: You can''t kill nothin that''s Ready to Die;NO;
221;Lio and the boat trip..boat nÃºmero Uno http://t.co/4hiO1nWxqd;NO;
222;RT @londonrl88: @SLClubs @LondonBroncosRL I''m london broncos till I die or they die.;NO;
223;Video: Israeli soldiers destroy Gaza mosque, dedicate explosion to dead comrades http://t.co/8Qus7lwYxK;YES
224;DWC manages increased traffic with aplomb -  Despite a sharp rise in traffic at Al Maktoum... http://t.co/eUuyojGStD #dubaiflightsarrivals;NO;
225;Mannen die luidop boerenâ€¦ geeft dat een bepaalde kick of zijn dat de oerinstincten die af en toe de kop op steken?!;NO;
226;Hurry some of our auctions on great car deals are ending soon! #London #Islington #car #auctions What a deal! http://t.co/SKrs3Fmicu #fb;NO;
227;@janobizxle I wanna kill mine too lets kill them together lol jk ðŸ˜‚ðŸ˜‚;NO;
228;I''m bullet-proof, nothing to lose, fire away, fire away http://t.co/rK1Q7GWnlV;NO;
229;Kill a man from the military,  you''re a weirdo? But kill a man from the middle east you''re a hero;NO;
230;â€œ@Kristie100m: I enjoy how Jamaica''s numbers say Jam, I enjoy jam on a good bagelâ€ðŸ‘€ðŸš¶ðŸš¶ðŸš¶;NO;
231;Sad to hear that @carlpistorius was involved in an accident. Hope he is out of the ICU soon and on the road to recovery :(;YES
